Actual_Melt_Index,Predicted_Melt_Index,Water_Availability_Index
0.9808429118773946,0.9748204019969839,0.5063751615026748
0.9477178423236514,0.9610528191344272,0.5099301713053204
0.9763513513513513,0.974073061004537,0.5065668640912079
0.86328125,0.8694974451074141,0.5349031113238798
0.9734848484848485,0.9733991594563234,0.50673985301357
0.9920634920634921,0.9823743628598345,0.5044455874405928
0.9749518304431599,0.96990220170524,0.507639414349785
0.9834453368300279,0.9772737410266636,0.5057468671387747
0.7946988334259185,0.7655026009262623,0.5664109469311204
1.0952857647701355,1.0308605230676415,0.4924021067136048
0.95,0.9193733460977205,0.5210033795838109
0.8884615384615384,0.9074484318225682,0.5242605688922869
0.9887218045112782,0.986614651996141,0.5033688838422714
1.003921568627451,0.9932418037158672,0.5016952775803553
0.9647395740110972,0.9500938184309723,0.5127958411788572
1.0008431703204048,0.9782507606046654,0.5054970885967679
1.0,0.9795885030517499,0.505155489869936
1.0,0.9753476828860473,0.5062399944393421
0.989679321784003,0.9540849397322188,0.5117484811776077
0.29781345142540827,0.35886655947051904,0.7359074318449995
0.975177304964539,0.9739654820443476,0.5065944714313569
0.9745762711864406,0.974732954854842,0.5063975853249016
0.9345112660074566,0.9474277177160532,0.5134978776890379
0.9924528301886792,0.988286523134863,0.5029456209476965
0.9654725239098719,0.9741208083728978,0.5065546119359413
0.2835538752362949,0.5957198472481477,0.6266764192502342
1.0130944176430048,0.9594810405625139,0.5103392068100475
1.0052910052910053,0.9793563365417015,0.5052147415493581
0.9866666666666667,0.9823958897671085,0.5044401096480683
0.9007936507936508,0.9382526607429286,0.5159286094397527
0.9943425338590777,0.9823844330818097,0.5044430249310435
0.9857142857142858,0.9759962201913523,0.5060738425416429
0.981203007518797,0.9854050353892415,0.5036755635123835
0.9366666666666666,0.9163328036503104,0.5218300276941241
0.9804270462633452,0.9734189572347387,0.5067347692865249
0.9888888888888889,0.9875253053838116,0.5031382479967417
0.9350877192982456,0.9433525801798615,0.5145746634959303
0.989247311827957,0.9869571840552804,0.5032821079511386
1.003800967519005,0.9787745843615682,0.5053632727563256
0.9354838709677419,0.9490976730947418,0.513057921008247
0.9814814814814815,0.9860332985500533,0.503516230432829
1.0128205128205128,0.991371575968427,0.502166452543488
0.9705882352941176,0.9754156162810927,0.5062225851401311
0.9789473684210527,0.9737920560976536,0.506638983022903
1.0246679316888045,0.9959522117098083,0.501013999299794
0.08584019247815625,0.12405616410202552,0.8896352619522974
1.0,0.985704897495879,0.5035995032600635
0.9817148943724481,0.967421625747149,0.508279459223815
0.747100990934008,0.8283987973729846,0.5469266340782901
0.9920844327176781,0.9848659418753695,0.5038123627911947
0.9453376205787781,0.9709558785828487,0.5073680293234252
0.7871675471750647,0.9251972547468249,0.519427293766584
0.887298747763864,0.877855516817139,0.5325223325460866
0.998062015503876,0.9930002159231275,0.5017560921521602
1.007380073800738,0.9928487667531413,0.5017942237680458
1.0123239436619718,0.9814637750357993,0.5046774069750192
0.9365079365079365,0.948184028627227,0.5132985309938314
0.9830621056127532,0.977189497575955,0.505768415837736
0.9475524475524476,0.9545258713325512,0.5116330331909205
1.0,0.9914482989013643,0.5021471059789384
0.809288537549407,0.7272473091786708,0.5789558881846013
1.0110691823899371,0.9514315353598802,0.5124443168412677
0.9962277091906722,0.9866251258666756,0.5033662299845044
0.7455555555555555,0.8053043170235952,0.5539232308759444
1.0035398230088495,0.985315160710927,0.5036983647683964
1.008,0.9839809022185887,0.504037109874268
0.960431654676259,0.963908355788374,0.5091887292258955
0.9925093632958801,0.9890483086110007,0.5027529978386114
0.9243225087590156,0.9557958380635857,0.5113008119447121
0.983633387888707,0.9758649827583761,0.5061074560894162
0.6372041898357689,0.7142048750734296,0.583360842418071
1.0,0.9592691408412827,0.5103944012360722
0.9338270809853486,0.9494271220853017,0.5129712153231459
0.07575757575757576,0.1265544175097317,0.8876624017954832
0.9569220651101611,0.9400559058553303,0.5154490635975363
0.12305263157894736,0.6036635252036915,0.6235722046948619
0.9774193548387097,0.9023571272967496,0.525663654658261
0.9275862068965517,0.9438625040402543,0.5144396776631747
0.9416355334163554,0.9237982912153828,0.5198050151963894
1.0,0.9884757124374133,0.5028977692537316
1.001908396946565,0.9925061030630288,0.5018805204474533
0.9806201550387597,0.977434285725581,0.5057058063666927
0.9687235841081995,0.9803976949545343,0.5049490829784862
0.9854014598540146,0.9821088562779873,0.5045131587161183
1.015267175572519,0.9455931378166352,0.5139820759864575
0.9929806539976032,0.9837276484848477,0.5041014580624464
0.9810606060606061,0.9850539746873188,0.5037646395270021
0.9965986394557823,0.980217524833728,0.5049950257782748
1.004201680672269,0.9781649208875283,0.5055190239402979
0.9173913043478261,0.9200148329406589,0.5208293096717481
0.9695340501792115,0.9656624112721705,0.5087343555360573
0.9568725015398365,1.0960817802313556,0.4770806222501608
0.9925925925925926,0.9893970042385583,0.5026648767789564
0.9300699300699301,0.914659808189676,0.5222859934295623
0.9694693094629157,0.9667219150841068,0.5084602923933123
0.9839730502245814,0.9547330145169717,0.5115788154051857
0.9712351945854484,0.9714112157133189,0.5072508424571219
0.9710391822827938,0.9738170909796908,0.5066325570743015
0.6686274509803921,0.6223098210399506,0.6164050707397981
0.992,0.9833568786061484,0.5041956950797347
0.9690721649484536,0.9749473981653803,0.506342599771997
0.9962406015037594,0.9898736491971443,0.5025444708026918
0.9194836391966759,0.9492049173942079,0.5130296928128258
0.9789354187689203,0.981100144874985,0.504770040316717
1.0134030728996404,0.9504142129048513,0.512711604224135
0.6915228335131248,0.9698113904772786,0.5076628172800358
0.9951670155334444,1.0442079284032972,0.4891870274571756
0.9426229508196722,0.944428649249876,0.5142898919874387
0.9903846153846154,0.9867302229045956,0.5033396021619896
